Open,High,Low,Close,Volume,Adj Close
171.75,173.75999450683594,168.27000427246094,169.3800048828125,73711200,168.58399963378906
169.61000061035156,170.64999389648438,168.0,168.0,50901200,167.21046447753906
168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,43122900,166.2549591064453
166.2100067138672,166.39999389648438,164.0800018310547,165.0,67772100,164.22454833984375
165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,48116400,165.0606231689453
165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,49537800,166.11563110351562
166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,48251800,168.22567749023438
169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,50558300,169.09158325195312
169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,44838400,168.5043487548828
173.3699951171875,176.02999877929688,173.10000610351562,173.5,68169400,172.6846160888672
173.3300018310547,174.99000549316406,170.0,170.3300018310547,65934800,169.52951049804688
169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,50383100,168.5043487548828
172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,94214900,172.21681213378906
186.64999389648438,187.0,182.66000366210938,183.3800048828125,163224100,182.51817321777344
182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,78569700,180.8560333251953
183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,77305800,181.54278564453125
182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,45057100,181.8811798095703
182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,48983000,183.70260620117188
184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,50759500,182.4368438720703
185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,72044800,185.65602111816406
187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,52393600,186.8021697998047
187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,70400000,189.0845184326172
190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,52845200,189.2041015625
189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,41282900,189.23399353027344
189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,44361300,190.40008544921875
191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,42309400,191.70570373535156
192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,34648500,190.2605438232422
190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900,186.25401306152344
188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36294600,189.3436279296875
191.50999450683594,193.0,189.10000610351562,189.99000549316406,52280100,189.3535919189453
189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,189.652587890625
190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49947900,190.6492462158203
191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,191.60601806640625
192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,193.38006591796875
194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,47471400,193.69900512695312
195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,195.21389770507812
195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,193.82855224609375
194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,196.23046875
196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97262100,192.47311401367188
193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,206.4561004638672
207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,212.35629272460938
214.74000549316406,216.75,211.60000610351562,214.24000549316406,97862700,213.5223846435547
213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,70122700,211.7782440185547
213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,93728300,215.94422912597656
217.58999633789062,218.6300048828125,213.0,214.2899932861328,79943300,213.5721893310547
213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,86172500,208.97764587402344
210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,246421400,206.79498291015625
207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,207.4427947998047
209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,56713900,208.36968994140625
211.5,214.86000061035156,210.63999938964844,213.25,66213200,212.5356903076172
214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,213.38284301757812
215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,209.9144744873047
212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,216.02395629882812
216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,219.53216552734375
220.0,221.5500030517578,219.02999877929688,221.5500030517578,37369800,220.80787658691406
221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,225.5818328857422
227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,227.056884765625
227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,227.9139862060547
229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,232.1995849609375
231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,226.80772399902344
228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,229.76776123046875
236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,233.61483764648438
235.0,236.27000427246094,232.3300018310547,234.82000732421875,43234300,234.03343200683594
229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,228.1133270263672
230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,223.42906188964844
224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,223.55862426757812
227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48201800,223.20982360839844
224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,224.25628662109375
224.0,224.8000030517578,217.1300048828125,218.5399932861328,61777600,217.80796813964844
218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,51391200,216.76148986816406
218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,217.22991943359375
216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,217.50897216796875
219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,218.0670928955078
221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,50036300,221.3361053466797
224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000,217.62855529785156
219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,105568600,219.12355041503906
199.08999633789062,213.5,196.0,209.27000427246094,119548600,208.56903076171875
205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,69660500,206.53585815429688
206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,63516400,209.11717224121094
213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,47161100,212.59548950195312
212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,42201600,215.51568603515625
216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,217.0522918701172
219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,220.78407287597656
220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,221.23309326171875
224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,224.22650146484375
223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,225.5535888671875
225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,225.39393615722656
225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,226.0125732421875
226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,225.90280151367188
227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,224.03692626953125
225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,226.3418426513672
226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,226.68109130859375
226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,227.5292205810547
227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,225.99261474609375
230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,229.28536987304688
230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,228.49710083007812
228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,222.28077697753906
221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,220.36500549316406
221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,221.89163208007812
223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,220.3350830078125
220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,220.42486572265625
218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,219.6266326904297
221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,222.1710205078125
222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,222.28077697753906
223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,222.01138305664062
216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,215.84495544433594
215.75,216.89999389648438,214.5,216.7899932861328,45519300,216.31390380859375
217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,220.20535278320312
224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,228.3673858642578
229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,227.6988525390625
227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,225.97265625
228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,226.8706817626953
224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,225.8728790283203
227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,227.02035522460938
228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,227.2897491455078
230.0399932861328,233.0,229.64999389648438,233.0,54541900,232.4883270263672
229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,225.71324157714844
225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,226.281982421875
225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,225.17440795898438
227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,226.30194091796875
224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,221.20315551757812
224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,225.27420043945312
225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,229.03591918945312
227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,228.53701782226562
229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,227.05029296875
228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,230.79205322265625
233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,233.33645629882812
231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,231.27099609375
233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,231.6401824951172
236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,234.48391723632812
234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,235.96067810058594
233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600,235.342041015625
234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,230.25323486328125
229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,230.0636749267578
229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300,230.9018096923828
233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100,232.88743591308594
233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,35417200,233.15684509277344
232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,47070900,229.5946807861328
229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,64370100,225.4138946533203
220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,65276700,222.42047119140625
220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,44944500,221.52244567871094
221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,28111300,222.95928955078125
222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,54561100,222.23089599609375
224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,42137700,226.98043823242188
227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800,226.7107391357422
225.0,225.6999969482422,221.5,224.22999572753906,42005600,223.98373413085938
224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300,223.98373413085938
224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200,224.8727569580078
225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900,227.9693603515625
226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700,224.7528839111328
225.25,229.74000549316406,225.1699981689453,228.02000427246094,44686000,227.7695770263672
226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800,228.02928161621094
228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600,228.7484893798828
228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300,228.26902770996094
228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300,229.61753845214844
231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800,232.61424255371094
233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200,234.8018341064453
234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400,234.67198181152344
234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400,237.06935119628906
237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,48137100,239.3268585205078
239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,38861000,242.3834991455078
242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900,242.74310302734375
243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,40033900,242.7730712890625
242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,36870600,242.5732879638672
241.8300018310547,247.24000549316406,241.75,246.75,44649200,246.47900390625
246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,36914800,247.4978790283203
247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,45205800,246.2192840576172
246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,32777500,247.68768310546875
247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,33155300,247.85748291015625
247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,51694800,250.7642822265625
250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,51356400,253.20159912109375
252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,56774100,247.77757263183594
247.5,252.0,247.08999633789062,249.7899932861328,60882300,249.51565551757812
248.0399932861328,255.0,245.69000244140625,254.49000549316406,147495300,254.21051025390625
254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,40858800,254.98965454101562
255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,23234700,257.91644287109375
258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100,258.7355041503906
257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,42355300,255.30929565429688
252.22999572753906,253.5,250.75,252.1999969482422,35557500,251.9230194091797
252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700,250.1449737548828
248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,55740700,243.5821990966797
243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100,243.0927276611328
244.30999755859375,247.3300018310547,243.1999969482422,245.0,45045600,244.73092651367188
242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,40856000,241.94400024414062
241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,37628900,242.43344116210938
240.00999450683594,240.16000366210938,233.0,236.85000610351562,61710900,236.58987426757812
233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,49630700,234.14256286621094
234.75,236.1199951171875,232.47000122070312,233.27999877929688,39435300,233.02378845214844
234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,39832000,237.60874938964844
237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,71759100,228.00930786132812
232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,68488300,229.7274169921875
224.0,224.4199981689453,219.3800048828125,222.63999938964844,98070400,222.39547729492188
219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,64126500,223.58416748046875
224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,60234800,223.41436767578125
224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,54697900,222.5353240966797
224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,94863400,229.6075439453125
230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,75707600,237.99832153320312
234.1199951171875,239.86000061035156,234.00999450683594,239.36000061035156,45486100,239.0971221923828
238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789062,55658300,237.3290557861328
247.19000244140625,247.19000244140625,233.44000244140625,236.0,101075100,235.74081420898438
229.99000549316406,231.8300018310547,225.6999969482422,228.00999450683594,73063300,227.75958251953125
227.25,233.1300048828125,226.64999389648438,232.8000030517578,45067300,232.54432678222656
228.52999877929688,232.6699981689453,228.27000427246094,232.47000122070312,39620300,232.21469116210938
231.2899932861328,233.8000030517578,230.42999267578125,233.22000122070312,29925300,232.9638671875
232.60000610351562,234.0,227.25999450683594,227.6300048828125,39707200,227.3800048828125
229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600,227.64999389648438
228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400,232.6199951171875
231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300,236.8699951171875
236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100,241.52999877929688
241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200,244.60000610351562
244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500,244.47000122070312
244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200,244.8699951171875
244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900,245.8300018310547
245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400,245.5500030517578
244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51326400,247.10000610351562
248.0,250.0,244.91000366210938,247.0399932861328,48013300,247.0399932861328
244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44328100,240.36000061035156
239.41000366210938,242.27999877929688,238.47000122070312,239.3800048828125,10586890,239.3800048828125
